session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id,disclosure_group
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,2,1.5,1,10,9356,5030,12.0,12.0,4,12.0,24.0,958
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,1,1.5,1,10,4865,4312,15.0,15.0,4,15.0,30.0,959
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,9,8653,4639,23.5,23.5,4,22.5,45.0,955
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,2,1.5,0,3,6407,4521,20.5,20.5,4,13.5,27.0,950
kg4owiqs,0,5ea936e503a71a000af12d7b,25,2,2.5,1,7,5707,3535,24.25,24.25,4,21.25,42.5,951
kg4owiqs,0,603e3568d8a95be3fe743071,26,1,1.5,1,5,12194,4145,10.25,10.25,4,5.25,10.5,956
kg4owiqs,0,6140ef8d27499e70e8740918,27,2,1.5,1,10,3671,2156,16.25,16.25,4,16.25,32.5,946
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,1,10,12039,3386,25.0,25.0,4,25.0,50.0,954
kg4owiqs,0,615c52cd7405beacc21518af,29,1,2.5,1,7,6467,10224,19.25,19.25,4,16.25,32.5,946
kg4owiqs,0,60fb0cd3aa10c5ef5100190b,30,2,2.5,1,10,6123,2553,25.0,25.0,4,25.0,50.0,952
kg4owiqs,0,60659fa1c158d333d9ec89b8,1,1,2.5,1,7,1244,6467,19.25,40.25,5,16.25,32.5,962
kg4owiqs,0,60cf96410c586ad8683ee49d,2,2,1.5,1,10,1327,2592,15.0,26.25,5,15.0,30.0,973
kg4owiqs,0,5d1a69d8f97a18001977e0d7,3,1,2.5,1,10,1184,2712,20.0,45.0,5,20.0,40.0,970
kg4owiqs,1,5f0610c3da28a412967e1123,4,2,1.5,1,8,-1,-1,13.25,13.25,5,11.25,22.5,971
kg4owiqs,1,6012bba356f32e03bdb1a0c4,5,1,2.5,0,8,-1,-1,22.0,36.5,5,20.0,40.0,966
kg4owiqs,0,61644ca41793dcbb44e63410,6,2,2.5,1,8,1360,4262,22.0,47.0,5,20.0,40.0,966
kg4owiqs,0,5702c03e68c641000e0d754d,7,2,2.5,1,10,2351,6160,25.0,39.75,5,25.0,50.0,969
kg4owiqs,0,5dc5c4b99e40c94387aeb4e5,8,2,2.5,1,10,1624,2202,25.0,45.0,5,25.0,50.0,968
kg4owiqs,1,5ee78cdd0103130133fdb204,9,2,2.5,1,8,-1,-1,24.5,48.0,5,22.5,45.0,967
kg4owiqs,1,5df3a70877f865293e86c0a0,10,1,2.5,1,8,-1,-1,19.5,38.5,5,17.5,35.0,961
kg4owiqs,1,60b6c415dbda3236ea22455a,11,2,1.5,1,8,-1,-1,10.25,10.25,5,8.25,16.5,972
kg4owiqs,0,6130d846086f43ecd225d128,12,1,1.5,1,6,3649,4931,16.0,32.25,5,12.0,24.0,975
kg4owiqs,1,5c573e54e9813700018acc31,13,2,1.5,1,10,2226,7165,11.25,26.25,5,11.25,22.5,965
kg4owiqs,0,614782b3984210a92c787d6d,14,2,2.5,0,6,7119,11116,24.0,47.0,5,20.0,40.0,970
kg4owiqs,0,5e9c29a39c157d14227afac8,15,1,2.5,1,10,1590,7974,19.25,40.5,5,19.25,38.5,964
kg4owiqs,0,5ff1c44bfef4d15dbc331ace,16,2,1.5,1,10,1990,2149,12.0,32.0,5,12.0,24.0,975
kg4owiqs,0,6119272eab990f2cad815a38,17,1,1.5,1,10,1949,2487,15.0,36.75,5,15.0,30.0,973
kg4owiqs,0,60e43d16eb3536f1618652fb,18,2,1.5,0,5,4052,7261,12.5,25.75,5,7.5,15.0,974
kg4owiqs,0,612520bd6605794b27e6a0fd,19,1,1.5,1,7,3692,4625,14.25,30.25,5,11.25,22.5,971
kg4owiqs,0,6148afc156c049b69cde0d5e,20,2,1.5,1,9,3638,10656,20.25,39.25,5,19.25,38.5,964
kg4owiqs,1,60d09e0e759e1a77b2e69b38,21,1,1.5,1,5,1852,8184,12.5,24.5,5,7.5,15.0,974
kg4owiqs,0,60a3b749c2b5ed839a4421b7,22,2,1.5,1,10,1477,2337,17.5,32.5,5,17.5,35.0,961
kg4owiqs,0,5f97e6601f6d0e016087fc91,23,1,2.5,1,10,12606,2533,25.0,48.5,5,25.0,50.0,968
kg4owiqs,1,5da9b30a3624c200157bd9f0,24,1,1.5,1,3,4153,5780,15.25,35.75,5,8.25,16.5,972
kg4owiqs,0,5ea936e503a71a000af12d7b,25,1,2.5,1,10,2895,4587,22.5,46.75,5,22.5,45.0,967
kg4owiqs,0,603e3568d8a95be3fe743071,26,2,1.5,1,10,1251,6144,15.0,25.25,5,15.0,30.0,963
kg4owiqs,0,6140ef8d27499e70e8740918,27,2,1.5,1,10,1098,4164,16.25,32.5,5,16.25,32.5,962
kg4owiqs,0,5fb291cdd0a22f8b1fe4dca2,28,1,2.5,0,3,2717,8269,18.25,43.25,5,11.25,22.5,965
kg4owiqs,0,615c52cd7405beacc21518af,29,1,2.5,1,10,3379,7120,25.0,44.25,5,25.0,50.0,969
kg4owiqs,0,60fb0cd3aa10c5ef5100190b,30,1,2.5,1,6,2419,10550,19.0,44.0,5,15.0,30.0,963
kg4owiqs,0,60659fa1c158d333d9ec89b8,1,2,2.5,1,8,1594,7123,24.5,64.75,6,22.5,45.0,983
kg4owiqs,0,60cf96410c586ad8683ee49d,2,2,1.5,1,10,1088,2368,12.75,39.0,6,12.75,25.5,987
kg4owiqs,0,5d1a69d8f97a18001977e0d7,3,1,2.5,1,10,1863,2689,23.75,68.75,6,23.75,47.5,984
kg4owiqs,1,5f0610c3da28a412967e1123,4,1,1.5,-1,-1,-1,-1,-1.0,0.0,6,-1.0,-1.0,986
kg4owiqs,1,6012bba356f32e03bdb1a0c4,5,1,2.5,1,8,-1,-1,19.5,56.0,6,17.5,35.0,978
kg4owiqs,0,61644ca41793dcbb44e63410,6,2,2.5,1,10,1710,4074,25.0,72.0,6,25.0,50.0,981
kg4owiqs,0,5702c03e68c641000e0d754d,7,1,2.5,1,10,3190,5276,22.5,62.25,6,22.5,45.0,983
kg4owiqs,0,5dc5c4b99e40c94387aeb4e5,8,1,2.5,1,10,1277,2976,25.0,70.0,6,25.0,50.0,982
kg4owiqs,1,5ee78cdd0103130133fdb204,9,1,2.5,1,8,-1,-1,19.5,67.5,6,17.5,35.0,980
kg4owiqs,1,5df3a70877f865293e86c0a0,10,2,2.5,1,8,-1,-1,24.5,63.0,6,22.5,45.0,985
kg4owiqs,1,60b6c415dbda3236ea22455a,11,2,1.5,-1,-1,-1,-1,-1.0,0.0,6,-1.0,-1.0,986
kg4owiqs,0,6130d846086f43ecd225d128,12,1,1.5,1,10,2453,5589,15.0,47.25,6,15.0,30.0,988
kg4owiqs,1,5c573e54e9813700018acc31,13,2,1.5,1,10,3820,4030,15.0,41.25,6,15.0,30.0,988
kg4owiqs,0,614782b3984210a92c787d6d,14,2,2.5,1,9,8891,9288,24.75,71.75,6,23.75,47.5,984
kg4owiqs,0,5e9c29a39c157d14227afac8,15,2,2.5,1,10,1863,4466,25.0,65.5,6,25.0,50.0,982
