session,is_bot,prolific_id,id_in_session,id_in_group,multiplier,disclose,contribution,rt1,rt2,payoff,total,round_number,individual_share,total_contribution,group_id
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,23,-1.0,-1.0,1532
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,1533
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,1533
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,10,2129,5130,7.6,174.0,24,7.6,15.2,1534
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,6,-1,-1,11.6,234.0,24,7.6,15.2,1534
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,8,2034,2487,9.2,227.2,24,7.2,14.4,1535
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,6,-1,-1,11.2,184.2,24,7.2,14.4,1535
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,1536
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,24,-1.0,-1.0,1536
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,1537
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,1537
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,8,2108,6645,10.6,184.6,25,8.6,17.2,1538
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,9,-1,-1,9.6,243.6,25,8.6,17.2,1538
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,1109,1898,12.4,239.6,25,5.4,10.8,1539
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,9,-1,-1,6.4,190.6,25,5.4,10.8,1539
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,1540
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,25,-1.0,-1.0,1540
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,1541
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,1541
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,10,1570,1841,7.6,192.2,26,7.6,15.2,1542
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,6,-1,-1,11.6,255.2,26,7.6,15.2,1542
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,5198,2760,11.2,250.8,26,4.2,8.4,1543
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,6,-1,-1,8.2,198.8,26,4.2,8.4,1543
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,1544
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,26,-1.0,-1.0,1544
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,1545
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,1545
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,10,2151,2700,7.6,199.8,27,7.6,15.2,1546
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,6,-1,-1,11.6,266.8,27,7.6,15.2,1546
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,8,5319,4167,9.2,260.0,27,7.2,14.4,1547
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,6,-1,-1,11.2,210.0,27,7.2,14.4,1547
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,1548
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,27,-1.0,-1.0,1548
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,28,-1.0,-1.0,1549
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,28,-1.0,-1.0,1549
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,10,4032,4549,9.4,209.2,28,9.4,18.799999999999997,1550
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,9,-1,-1,10.4,277.2,28,9.4,18.799999999999997,1550
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,10833,4201,12.4,272.4,28,5.4,10.8,1551
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,9,-1,-1,6.4,216.4,28,5.4,10.8,1551
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,28,-1.0,-1.0,1552
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,28,-1.0,-1.0,1552
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,29,-1.0,-1.0,1553
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,29,-1.0,-1.0,1553
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,10,1686,2219,7.6,216.8,29,7.6,15.2,1554
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,6,-1,-1,11.6,288.8,29,7.6,15.2,1554
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,2607,4851,11.2,283.6,29,4.2,8.4,1555
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,6,-1,-1,8.2,224.6,29,4.2,8.4,1555
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,29,-1.0,-1.0,1556
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,29,-1.0,-1.0,1556
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,1557
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,1557
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,10,1890,2563,7.6,224.4,30,7.6,15.2,1558
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,6,-1,-1,11.6,300.4,30,7.6,15.2,1558
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,8,2034,2584,9.2,292.8,30,7.2,14.4,1559
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,6,-1,-1,11.2,235.8,30,7.2,14.4,1559
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,1560
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,30,-1.0,-1.0,1560
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,1561
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,1561
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,5,4220,5605,12.4,236.8,31,7.4,14.799999999999999,1562
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,9,-1,-1,8.4,308.8,31,7.4,14.799999999999999,1562
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,995,5158,12.4,305.2,31,5.4,10.8,1563
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,9,-1,-1,6.4,242.2,31,5.4,10.8,1563
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,1564
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,31,-1.0,-1.0,1564
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,1565
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,1565
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,2,3363,5554,11.2,248.0,32,3.2,6.4,1566
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,4,-1,-1,9.2,318.0,32,3.2,6.4,1566
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,1531,2818,10.4,315.6,32,3.4,6.8,1567
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,4,-1,-1,9.4,251.6,32,3.4,6.8,1567
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,1568
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,32,-1.0,-1.0,1568
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,1569
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,1569
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,3,2094,1797,9.4,257.4,33,2.4,4.800000000000001,1570
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,2,-1,-1,10.4,328.4,33,2.4,4.800000000000001,1570
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,4269,3269,9.6,325.2,33,2.6,5.199999999999999,1571
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.6,262.2,33,2.6,5.199999999999999,1571
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,1572
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,33,-1.0,-1.0,1572
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,1573
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,1573
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,1,4010,1475,11.2,268.6,34,2.2,4.3999999999999995,1574
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,3,-1,-1,9.2,337.6,34,2.2,4.3999999999999995,1574
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,0,2368,3873,11.2,336.4,34,1.2,2.4000000000000004,1575
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,3,-1,-1,8.2,270.4,34,1.2,2.4000000000000004,1575
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,1576
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,34,-1.0,-1.0,1576
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,1577
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,1577
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,10,2155,1450,4.0,272.6,35,4.0,8.0,1578
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,0,-1,-1,14.0,351.6,35,4.0,8.0,1578
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,10,2407,3348,6.0,342.4,35,6.0,12.0,1579
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,0,-1,-1,16.0,286.4,35,6.0,12.0,1579
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,1580
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,35,-1.0,-1.0,1580
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,1581
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,1581
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,5,951,864,13.0,285.6,36,8.0,16.0,1582
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,10,-1,-1,8.0,359.6,36,8.0,16.0,1582
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,0,1207,2380,14.0,356.4,36,4.0,8.0,1583
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,10,-1,-1,4.0,290.4,36,4.0,8.0,1583
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,1584
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,36,-1.0,-1.0,1584
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,1585
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,1585
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,4,1034,1048,8.8,294.4,37,2.8,5.6,1586
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,10.8,370.4,37,2.8,5.6,1586
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,4693,9632,10.0,366.4,37,2.0,4.0,1587
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.0,300.4,37,2.0,4.0,1587
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,1588
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,37,-1.0,-1.0,1588
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,1589
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,1589
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,2,1439,3703,10.6,305.0,38,2.6,5.199999999999999,1590
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,3,-1,-1,9.6,380.0,38,2.6,5.199999999999999,1590
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,3169,1755,10.4,376.8,38,2.4,4.800000000000001,1591
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,3,-1,-1,9.4,309.8,38,2.4,4.800000000000001,1591
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,1592
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,38,-1.0,-1.0,1592
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,1593
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,1593
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,7,2268,4359,7.0,312.0,39,4.0,8.0,1594
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,12.0,392.0,39,4.0,8.0,1594
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,1372,3184,9.6,386.4,39,2.6,5.199999999999999,1595
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,2,-1,-1,10.6,320.4,39,2.6,5.199999999999999,1595
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,1596
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,39,-1.0,-1.0,1596
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,40,-1.0,-1.0,1597
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,40,-1.0,-1.0,1597
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,4,3070,3899,10.6,322.6,40,4.6,9.2,1598
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,5,-1,-1,9.6,401.6,40,4.6,9.2,1598
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,1042,3527,11.2,397.6,40,3.2,6.4,1599
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,5,-1,-1,8.2,328.6,40,3.2,6.4,1599
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,40,-1.0,-1.0,1600
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,40,-1.0,-1.0,1600
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,41,-1.0,-1.0,1601
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,41,-1.0,-1.0,1601
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,3,1988,2306,10.0,332.6,41,3.0,6.0,1602
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,3,-1,-1,10.0,411.6,41,3.0,6.0,1602
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,1036,4758,10.4,408.0,41,2.4,4.800000000000001,1603
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,3,-1,-1,9.4,338.0,41,2.4,4.800000000000001,1603
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,41,-1.0,-1.0,1604
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,41,-1.0,-1.0,1604
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,42,-1.0,-1.0,1605
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,42,-1.0,-1.0,1605
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,2,5971,2790,10.0,342.6,42,2.0,4.0,1606
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,10.0,421.6,42,2.0,4.0,1606
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,2432,4604,10.0,418.0,42,2.0,4.0,1607
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.0,348.0,42,2.0,4.0,1607
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,42,-1.0,-1.0,1608
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,42,-1.0,-1.0,1608
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,43,-1.0,-1.0,1609
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,43,-1.0,-1.0,1609
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,1,723,5030,10.6,353.2,43,1.6,3.2,1610
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,2,-1,-1,9.6,431.2,43,1.6,3.2,1610
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,4813,2716,10.0,428.0,43,2.0,4.0,1611
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.0,358.0,43,2.0,4.0,1611
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,43,-1.0,-1.0,1612
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,43,-1.0,-1.0,1612
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,44,-1.0,-1.0,1613
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,44,-1.0,-1.0,1613
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,4,2793,1570,8.8,362.0,44,2.8,5.6,1614
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,10.8,442.0,44,2.8,5.6,1614
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,1130,2524,10.0,438.0,44,2.0,4.0,1615
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.0,368.0,44,2.0,4.0,1615
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,44,-1.0,-1.0,1616
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,44,-1.0,-1.0,1616
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,45,-1.0,-1.0,1617
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,45,-1.0,-1.0,1617
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,5,3403,2960,8.8,370.8,45,3.8,7.6,1618
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,1,3,-1,-1,10.8,452.8,45,3.8,7.6,1618
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,1,3614,3913,10.8,448.8,45,1.8,3.6000000000000005,1619
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,3,-1,-1,8.8,376.8,45,1.8,3.6000000000000005,1619
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,45,-1.0,-1.0,1620
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,45,-1.0,-1.0,1620
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,46,-1.0,-1.0,1621
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,46,-1.0,-1.0,1621
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,1,1683,2333,11.2,382.0,46,2.2,4.3999999999999995,1622
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,3,-1,-1,9.2,462.0,46,2.2,4.3999999999999995,1622
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,1500,3333,10.4,459.2,46,2.4,4.800000000000001,1623
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,3,-1,-1,9.4,386.2,46,2.4,4.800000000000001,1623
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,46,-1.0,-1.0,1624
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,46,-1.0,-1.0,1624
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,47,-1.0,-1.0,1625
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,47,-1.0,-1.0,1625
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,0,1,1144,2908,10.6,392.6,47,1.6,3.2,1626
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,9.6,471.6,47,1.6,3.2,1626
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,3,674,2833,9.6,468.8,47,2.6,5.199999999999999,1627
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,1,2,-1,-1,10.6,396.8,47,2.6,5.199999999999999,1627
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,47,-1.0,-1.0,1628
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,47,-1.0,-1.0,1628
yasdv34i,1,5ef4d784ecf8ff0cafe9190f,1,1,0.8,-1,-1,-1,-1,-1.0,0.0,48,-1.0,-1.0,1629
yasdv34i,1,60a140bf25500bc56455ce2d,2,2,1.2,-1,-1,-1,-1,-1.0,0.0,48,-1.0,-1.0,1629
yasdv34i,0,606f1aaa5fa1cfa9144c7fd1,3,1,0.8,1,1,2361,2502,10.6,403.2,48,1.6,3.2,1630
yasdv34i,1,602d5d6b3a3b7a78b343ed83,4,2,1.2,0,2,-1,-1,9.6,481.2,48,1.6,3.2,1630
yasdv34i,0,609c1037e6c696620986cc20,5,1,1.2,1,2,2439,3341,10.0,478.8,48,2.0,4.0,1631
yasdv34i,1,5df7ecbeecb3ea58b70030b0,6,2,0.8,0,2,-1,-1,10.0,406.8,48,2.0,4.0,1631
yasdv34i,1,6081492e0fd61ab5685a689a,7,1,0.8,-1,-1,-1,-1,-1.0,0.0,48,-1.0,-1.0,1632
yasdv34i,1,5d0e74d6c26b9e001a6b9def,8,2,1.2,-1,-1,-1,-1,-1.0,0.0,48,-1.0,-1.0,1632
